Cell Data,Filename,Table Number,IsQuestion
"Q50. Orientação sexual se refere a atração 
afetiva, física e sexual que sentirmos por outras 
pessoas. Qual sua orientação sexual?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,8,1
"(   ) 1 Heterossexual 
(   ) 2 Bissexual 
(   ) 3 Homossexual 
(   ) 4 Assexual 
(   ) 7 Outra________________________",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,8,0
"Q51. Prática sexual . Refere-se a com quem você 
faz sexo.  Com quem você faz sexo? Marcar 
todos que corressponderem ao com quem você 
faz sexo.",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,8,1
"(   ) 1 Mulheres [Q51_1] 
(   ) 2 Homens [Q51_2] 
(   ) 3 Mulheres trans [Q51_3] 
(   ) 4 Homens trans [Q51_4] 
(   ) 5 Travestis [Q51_5] 
(   ) 7 Outros gêneros [Q51_7] 
 Especifique:  _____________________________",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,8,0
"Q52. Expressão  de  Gênero se  refere  a  nossa 
aparência   (como   gostamos   de   nos   vestir,   ou 
arrumar  o  cabelo),  aos  nossos  comportamento 
(modos  de  agir,  ou  de  falar),  e  a  maneira  como 
nos   movimentamos,   ou   expressamos   o   que 
sentimos e gostamos.  
De que maneira você se expressa?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,8,1
"(   ) 1 Totalmente feminina 
(   ) 2 Em grande parte feminina 
(   ) 3 Andrógena 
(   ) 4 Em grande parte masculina 
(   ) 5 Totalmente masculina",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,8,0
AS PRÓXIMAS PERGUNTAS SÃO SOBRE RELAÇÕES SEXUAIS,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,9,0
"Q40. Você já teve alguma relação sexual (você já 
transou?)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,9,1
"(   ) Sim 
(   ) Não",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,9,0
"Q41. SE VOCÊ JÁ TEVE RELAÇÃO SEXUAL, 
com que idade você teve relação pela primeira 
vez?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,9,1
"________ anos 
(   ) Não se aplica (nunca transei)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,9,0
"Q42. Você já foi forçado(a) a ter relações sexuais 
com alguém?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,9,1
"(   ) Sim 
(   ) Não",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,9,0
Q43. Que idade você tinha?,C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,9,1
"________ anos 
(   ) Não se aplica (nunca aconteceu)",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,9,0
"AS PRÓXIMAS PERGUNTAS SÃO SOBRE COISAS QUE PODEM TER 
ACONTECIDO COM VOCÊ NOS ÚLTIMOS 3 ANOS",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,10,0
"Q42. NOS ÚLTIMOS 3 ANOS, aconteceu 
de você não ter o que comer dentro de 
casa ou de ter que vestir roupas sujas ou 
rasgadas?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,10,1
"(  ) Não, nunca aconteceu; 
(  ) Já aconteceu, mas não nos últimos 3 anos;  
(  ) Sim, aconteceu uma ou duas vezes nos últimos 3 anos;  
(  ) Sim, aconteceu de vez em quando nos últimos 3 anos;  
(  ) Sim, aconteceu frequentemente nos últimos 3 anos;",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,10,0
"Q43. NOS ÚLTIMOS 3 ANOS, você foi 
xingado por algum adulto (incluindo seus 
pais e familiares), com palavras como 
burro(a), idiota(a), estúpido(a)?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,10,1
"(  ) Não, nunca aconteceu; 
(  ) Já aconteceu, mas não nos últimos 3 anos;  
(  ) Sim, aconteceu uma ou duas vezes nos últimos 3 anos;  
(  ) Sim, aconteceu de vez em quando nos últimos 3 anos;  
(  ) Sim, aconteceu frequentemente nos últimos 3 anos;",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,10,0
"Q44. NOS ÚLTIMOS 3 ANOS, alguém 
disse a você que você não servia para 
nada, gritando ou berrando com você?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,10,1
"(  ) Não, nunca aconteceu; 
(  ) Já aconteceu, mas não nos últimos 3 anos;  
(  ) Sim, aconteceu uma ou duas vezes nos últimos 3 anos;  
(  ) Sim, aconteceu de vez em quando nos últimos 3 anos;  
(  ) Sim, aconteceu frequentemente nos últimos 3 anos;",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,10,0
"Q45. NOS ÚLTIMOS 3 ANOS, você 
apanhou seriamente de um adulto dentro 
de casa, chegando a deixar você 
machucado ou com marcas pelo corpo?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,10,1
"(  ) Não, nunca aconteceu; 
(  ) Já aconteceu, mas não nos últimos 3 anos;  
(  ) Sim, aconteceu uma ou duas vezes nos últimos 3 anos;  
(  ) Sim, aconteceu de vez em quando nos últimos 3 anos;  
(  ) Sim, aconteceu frequentemente nos últimos 3 anos;",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,10,0
"Q46. NOS ÚLTIMOS 3 ANOS, aconteceu 
de terem feitos coisas sexuais com você 
ou de ameaçarem bater ou algo do tipo se 
você não fizesse coisas sexuais?",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,10,1
"(  ) Não, nunca aconteceu; 
(  ) Já aconteceu, mas não nos últimos 3 anos;  
(  ) Sim, aconteceu uma ou duas vezes nos últimos 3 anos;  
(  ) Sim, aconteceu de vez em quando nos últimos 3 anos;  
(  ) Sim, aconteceu frequentemente nos últimos 3 anos;",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,10,0
"Q47. SE VOCÊ RESPONDEU SIM 
PARA QUALQUER QUESTÃO 
ACIMA, nos conte com as suas 
palavras o que aconteceu.",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,10,1
"(   ) Não se aplica (não aconteceu nenhuma situação comigo) 
(   ) Não quero falar sobre o que aconteceu",C:\Users\tates\Downloads\pdf-questionnaire-extraction-main\pdf-questionnaire-extraction-main\data\preprocessed_tables\048_hrcw2protocolopsicoconfadultos.json,10,0
